"","code","country","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Bavaria","Germany","German Federal Republic","German Democratic Republic","Baden","Wuerttemburg","Poland","Austria-Hungary","Austria","Hungary","Czechoslovakia","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Zanzibar","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","Korea","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Republic of Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"1",1,"United States of America",NA,4427,NA,13,21.51,27.280001,61.900002,44.299999,NA,NA,NA,NA,NA,NA,NA,782.5,NA,65.300003,41.299999,45.5,49.5,52.599998,73.480003,277.70001,571.70001,NA,NA,46.75,212.89999,502.81,39,11.848,195,398.89999,43.900002,1357.5,58.5,607.40002,429.00641,22.09359,775,NA,NA,295.60001,310.70001,NA,51.900002,NA,NA,-9,2,NA,NA,95,NA,86.5,1,7,NA,NA,883.79999,NA,NA,0,NA,NA,NA,182.89999,NA,NA,NA,67.199997,9.3000002,0,NA,2.3499999,20,NA,NA,NA,NA,NA,NA,NA,NA,62.900002,316.20001,118.3,174.60001,12.5,NA,NA,NA,NA,NA,0,6,0.60000002,3.5,1.1,6.6999998,0,1.3,53,4.3000002,26.299999,1.3,5.6999998,41.900002,3.8,0,1.1,2.5999999,70,1.4,NA,6.4000001,NA,0,0,3.0999999,NA,18.700001,NA,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,2.9000001,NA,NA,NA,57.299999,53,34.5,39.900002,14.1,NA,91.099998,181.2,41.700001,194,28.5,44,17,212.3,84,0,NA,NA,64,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,0,188,NA,0,220.3,1809.1,689.59998,NA,280.29999,NA,9.6999998,10,NA,0,91.400002,13.8,3.2,97.151001,-9,0,NA,NA,282.29999,116.7,NA,521.72998,NA,66.550003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2,"Canada",3979.1001,NA,NA,10.6,0.89999998,4.5100002,23.200001,17.5,NA,NA,NA,NA,NA,NA,NA,36.5,NA,3,0.80000001,2.5999999,2.5999999,4.0999999,2.0899999,15.9,45.5,NA,NA,4.0700002,11.6,27.610001,0.30000001,0,5.5,23.5,3.3,990.79999,16.9,34.799999,49.262989,2.5370159,75,NA,NA,35.599998,13.7,NA,3.8,NA,NA,-9,0.1,NA,NA,36.299999,NA,10.4,0.2,3.5999999,NA,NA,72.800003,NA,NA,2.9000001,NA,NA,NA,0.80000001,NA,NA,NA,5.4000001,0.30000001,0.40000001,NA,0.28,3.4000001,NA,NA,NA,NA,NA,NA,NA,NA,5.5,23.6,68.400002,3.5999999,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.1,0,0.5,1.7,6.4000001,0.1,0,7.5999999,0.1,0,0,0,0.80000001,0.30000001,NA,0.2,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,35.299999,NA,NA,NA,NA,0,NA,NA,NA,0.30000001,1.9,0,0.1,0.2,NA,2.5999999,0.40000001,1.3,1.5,0.40000001,2.2,0.2,5.5999999,3.4000001,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,137,-9,5.4000001,NA,0,2,255,32.299999,NA,12.2,NA,1.1,1.5,NA,0,3.9000001,0,0,0.233,-9,0,NA,NA,16.799999,2.0999999,NA,109.12,NA,25.299999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3,"Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",4,"Cuba",7,3,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,-9,4.8000002,0,1.8,19.9,0,3.5999999,1.331432,0.068567999,2.3,NA,NA,3.0999999,8.5,NA,0,NA,NA,-9,-9,NA,NA,0,NA,0.1,-9,0,NA,NA,0.1,NA,NA,-9,NA,NA,NA,5,NA,NA,NA,5,0,-9,NA,6.5799999,0,NA,NA,NA,NA,NA,NA,NA,NA,0.40000001,4.1999998,0.40000001,0,0.1,NA,NA,NA,NA,NA,-9,0,0,0,0,0,-9,0,-9,0,0,0,0,-9,0,-9,0,0,-9,-9,NA,-9,NA,-9,-9,0.1,NA,0,NA,NA,NA,NA,NA,NA,-9,NA,NA,NA,NA,0,NA,NA,NA,22.4,-9,4.5999999,0,0.89999998,NA,0.5,0,1.2,8.6999998,3.8,-9,0,0,-9,0,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,-9,-9,-9,NA,-9,0,35.799999,0,NA,0,NA,-9,0,NA,-9,0,0,-9,0,-9,-9,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",5,"Haiti",26,0.40000001,NA,0.003,NA,0.19,0.86000001,0.001,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.001,0,0,0,0.001,0,0,0.0049999999,NA,NA,0,0,0,0,0.0040000002,0.001,0.001,0,0.1,0,0.30000001,2.9481709,0.15182909,4.5,NA,NA,1.5,0.0049999999,NA,0.057999998,NA,NA,-9,-9,NA,NA,0,NA,0,0,0,NA,NA,5.3000002,NA,NA,-9,NA,NA,NA,0,NA,NA,NA,0,0,-9,NA,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,0.001,0.2,0.60000002,0.69999999,0,NA,NA,NA,NA,NA,-9,0,-9,-9,0,0,-9,0,0,-9,0,0,0,0,0,-9,-9,0,0,-9,NA,0,NA,-9,-9,-9,NA,-9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0.001,0.0020000001,0,0,-9,NA,-9,0,0,0,0.02,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,0,-9,0,NA,-9,0,2.7,0,NA,0,NA,-9,0,NA,-9,0,0,-9,0,-9,-9,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",6,"Dominican Republic",166.2,2.0999999,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0.33000001,0,5.1999998,NA,NA,0,0,0,0,0,0.5,0,0,1.4,0.079999998,3.0999999,2.282455,0.1175451,0.30000001,NA,NA,2.7,4.9000001,NA,0,NA,NA,-9,0,NA,NA,0,NA,1.5,0,0,NA,NA,2.0999999,NA,NA,-9,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2.8,1.1,0.1,0,NA,NA,NA,NA,NA,-9,0,0,-9,-9,0,-9,-9,0,0,-9,0,0,0,-9,-9,-9,-9,0,-9,NA,-9,NA,-9,-9,-9,NA,-9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.050000001,NA,NA,NA,0.30000001,0.23999999,0.1,0,-9,NA,0,0,0,0,0,0,0,0,0,-9,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,-9,0,NA,0,0,1.3,0,NA,0,NA,0,0,NA,-9,0,0,-9,0,-9,0,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",7,"Jamaica",108,40.900002,NA,0,0.029999999,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,1.9,0,0,0,0,0,51.799999,0,1.7,0.4755114,0.0244886,0.2,NA,NA,0.1,0,NA,0,NA,NA,-9,0,NA,NA,0,NA,0,0,0.30000001,NA,NA,0.1,NA,NA,-9,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,10.9,0.1,0,NA,NA,NA,NA,NA,0,0,-9,0,0,0,0,-9,0,0,0,0,0,0,0,-9,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0.40000001,0.30000001,NA,0,NA,0,0,NA,0,0,0,0,-9,-9,0,NA,NA,0,0,NA,0.33000001,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",8,"Trinidad and Tobago",91,14.3,NA,0,0.73000002,0.11,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.69999999,0.69999999,0,0.1,0.5,0,0,0.1,NA,NA,0,0,4.0700002,0,0,1.6,0,0,86.699997,0,31.5,0.2853069,0.0146931,17.5,NA,NA,0,13,NA,0,NA,NA,-9,0,NA,NA,0,NA,0,-9,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,-9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,14,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1.2,0.60000002,0,0,0,0,0,0,0,0,0,NA,0,NA,0,-9,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.1,0,NA,NA,0,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,0,-9,0,NA,-9,0,0.5,0,NA,0,NA,0,0,NA,0,0,-9,0,0,-9,0,NA,NA,0,0,NA,0.11,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",9,"Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",10,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
