"","code","country","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Bavaria","Germany","German Federal Republic","German Democratic Republic","Baden","Wuerttemburg","Poland","Austria-Hungary","Austria","Hungary","Czechoslovakia","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Zanzibar","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","Korea","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Republic of Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"1",1,"United States of America",NA,180398.45,2700.8301,586.73999,870.76001,5541.0244,1895.5757,2188.1201,444.95001,84.370003,65.230003,149.60001,85.139999,157,177.10001,123677.21,278.07999,4242.2427,2052.0227,2615.5425,692.52393,4801.4644,2231.2126,9505.791,10099.774,286.66,141.85251,3857.8884,4785.6587,22340.502,603.97217,296.3887,7963.4116,5164.3115,818.84003,40138.398,10480.514,34383.398,20437.631,556.67102,26515.709,-9,-9,8982.9932,9295.624,-9,1206.1678,NA,39020.711,NA,NA,NA,NA,2113.5376,NA,2277.4221,1228.1604,NA,1184.0729,321.8598,13186.358,-9,109.1729,64.576012,24.534634,111.29373,542.229,-9,23.32,5,453.90561,1915.915,118.1071,197.5367,44.982498,714.17188,8645.4365,128.59959,81.042999,203.4276,1289.3347,431.55069,121.10596,223.72517,260.56091,1308.9384,4547.2759,4076.8347,2682.3003,250.04723,-9,4.4000001,1.76,336.60001,37.18,40.48,136.40865,438.13,61.709999,63.91,228.03648,104.17,28.6,104.39,46.970001,697.72998,18.4487,169.07001,4023.8,187.88,34.759998,68.970001,304.81,87.889999,130.89999,627.31891,174.02,NA,7.6138501,37.400002,4.5100002,216.37,303.60001,6.6999998,1565.1899,134.77901,51.265301,93.940002,44.330002,5441.8447,202.3,16.6,93.300003,14.6,144.80681,2.0899999,80.711044,37.400002,2314.9553,2005.5736,762.3222,732.59998,353.64401,NA,281.6554,8584.5977,1952.39,4711.6914,334.17999,1770.29,996.23364,5847.7002,11884.07,NA,419.10001,NA,2146.98,735.23999,3067.6357,13317.92,1151.5221,1662.65,341.10999,71.175697,57.09,107.14,1393.6072,96600.406,103.7653,18432.5,NA,0.88,29160.621,60486.613,16643.611,2.7,1800.5886,468.14514,7.6999998,259.05252,19.030001,33.990002,8502.0313,90.636955,22.549999,3009.3999,NA,13908.548,29216.545,110.33,5488.2109,7094.374,-9,19696.299,239.58,2680.6406,4.29,6.71,0.69999999,0.1,34.099998,14.3,3.5,-9,0,-9,20.35
"2",2,"Canada",228375.59,NA,148.24782,302.13406,39.264584,147.84621,106.63908,259.41171,55.860558,4.598402,5.7777624,10.553649,11.917515,19.115948,8.3201418,8034.1167,6.0451689,95.807297,39.358028,46.459461,24.207029,103.4881,48.970596,675.0741,578.93451,27.782408,17.430775,172.67719,451.02899,1760.6567,48.353233,13.106188,742.56873,254.12717,26.552845,10157.775,520.74738,2351.4788,1921.7401,104.3162,2679.0813,-9,-9,759.22388,1057.9501,-9,162.2722,NA,3520.2466,NA,NA,NA,NA,156.5063,NA,387.0466,107.9092,NA,207.5394,46.637501,1631.3108,-9,112.5729,9.2025146,1.6160287,23.219385,104.901,-9,3.3134489,-9,45.223801,140.9021,10.7256,70.471603,6.0334001,114.5576,1096.9722,16.7721,9.7667999,35.369701,136.18649,40.104401,18.10021,14.14845,9.1653004,362.3031,491.6651,1518.3998,476.4444,68.395538,-9,0.12961701,0.0148545,8.0698986,0.74194759,6.8495579,33.825615,8.82689,2.7669599,5.4001856,17.893991,16.476089,40.80183,4.7448077,5.415544,157.54585,9.9200554,33.20649,219.94946,32.697098,0.94723958,11.916732,29.30312,18.014454,13.417581,77.405106,35.92466,NA,5.209404,3.3555057,2.928359,2.5829022,12.534243,2.2249687,77.023476,7.9688087,13.643652,7.7872386,4.3003554,565.72186,3.9745824,0.1914745,3.8887219,9.6877785,46.376812,3.1758683,10.464926,1.0700001,392.73059,418.8768,84.896263,248.33766,133.535,NA,595.64227,937.36475,467.72797,436.57281,59.368935,55.234001,49.327183,294.10001,1112.2979,NA,30.6409,NA,105.443,38.653038,158.11728,1251.9587,78.040314,56.899017,7.4908285,0.2299,6.3129196,14.931768,245.922,13153.88,7.4921999,972.17047,NA,22.809231,3535.3291,9171.7041,2117.7092,0.14874749,403.28534,408.8287,0.13681166,276.07202,11.545245,4.0291133,677.77026,2.8220842,3.3202097,300.20001,NA,647.3042,965.862,5.5921688,259.04416,992.50031,-9,1610.2639,37.235458,333.56119,1.9002558,0.75219786,0.07017342,-9,5.4048691,0.20490263,0.044066701,-9,-9,-9,0.55925488
"3",3,"Bahamas",844.90002,28.776886,NA,0,0.085404314,141.24181,2.2466519,7.9704623,0.22162446,0.17659505,0.33995506,0.16306998,0.060266629,0.34297127,0.032136276,3.3287783,0.84536868,63.599998,22.565014,9.3805704,0,3.7995796,0.0077539999,0.136995,1.7704493,0.026568197,0,14.808888,0,2.7752604,0.019712999,0,0.131441,2.989501,0.039989833,9.6590004,0.0038999999,5.9084001,11.3886,0,16.3225,-9,-9,54.454216,1.4265,-9,0.24699999,NA,146.53349,NA,NA,NA,NA,284.082,NA,0.0125,0.00019999999,NA,0.0041999999,0,3.1338,-9,0,0.053445183,0.022211457,0.055829369,0.40700001,-9,-9,-9,0,0.67559999,0.00039999999,0.71869999,0.040100001,9.9999997e-05,1.485907,0,0,0,1.5692,0.057300001,0.064920001,0.00028000001,0,0.089599997,0.071000002,0.89612907,0.1409,1.680197,-9,-9,-9,-9,0,0,0.011612717,0,-9,0,0.021708596,0,-9,0,0,0,0,0,1.5990316,0,-9,-9,0,0,0,0.055300999,0.0022647886,NA,-9,-9,0,-9,-9,-9,0,-9,0,0,0,24.763634,-9,-9,-9,-9,0,-9,0.044939581,0,24.106546,0.0002753023,0.045469996,0,-9,NA,0,4.361589,0,0,0,0.090999998,-9,0,0.033331007,NA,0,NA,0,0.14676595,-9,0.62701756,0,0,0.031673793,0,0.00087486638,-9,0.41765499,0.29941598,0.0035999999,1.1445454,NA,0,0.221,65.182899,0.43961999,-9,0.032283038,0,-9,1.9237657,0.061715823,-9,1.9431356,-9,-9,0,NA,2.397604,437.66196,0,0.044287998,0.37260601,-9,2.0761247,0,0.096444376,0,0,-9,-9,0,0,-9,-9,-9,-9,0.92091668
"4",4,"Cuba",0,488.18002,0.714926,NA,15.544221,19.65654,4.0118809,0.64434892,0.3210704,0,0.072690733,0.21032541,0.011201339,-9,0.00057197147,14.408463,70.292839,2.0996001,7.8923702,0.15075819,2.984632,8.5459394,35.800957,8.2432108,259.8548,72.872856,0.097044207,3.1706541,0.95387602,58.705399,2.573256,0.6649456,5.4123712,3.706687,0.53584903,13.3431,0.2006,108.9413,18.138399,0.00019999999,20.2208,-9,-9,28.767944,163.23241,-9,26.5084,NA,20.6493,NA,NA,NA,NA,0.87800002,NA,2.2509,0.229,NA,1.0632,1.0139,31.3498,-9,0.070200004,0.12813465,0.17660752,1.4458401,7.0359998,-9,-9,-9,0.036800001,3.0994,4.8697,10.5119,0.2922,0.78399998,69.476608,60.455799,0.0049999999,0.036200002,3.4001999,0.85750002,0.0526,0.19784001,0.0081000002,7.3881998,1.0089999,1.3277553,1.2908,0.09691219,-9,-9,9.3270416,-9,0.085139245,0,0.28916675,0,0.066969335,0,0.29863843,0.0089315167,0,0,0,49.519718,0.20701937,0,0.44733933,0.0048025702,0,0,0,0,0,-9,0.0021205784,NA,0,0,0,-9,0.013842387,-9,0,0,0,0,-9,3.4329555,-9,-9,-9,-9,0.094906203,0,0.16307393,0,3.691731,1.6092933,0.82483274,1.0798585,0,NA,0.84074146,1.652529,0,0.13679001,0,3.7409999,0.084788732,0,0.69830912,NA,0.011063057,NA,0.54612374,2.8773425,1.0313489,2.5080702,0.00013003901,-9,-9,-9,0.041993588,-9,13.140822,603.02759,0.024800001,3.3718181,NA,0,8.4549999,13.791316,1.43677,-9,0.664814,-9,-9,0.035326824,-9,-9,1.2228647,0.012071724,-9,0,NA,1.056872,3.3834445,0,2.852469,1.270017,-9,5.6946321,0,0.83073771,-9,-9,-9,-9,0,0,-9,-9,-9,-9,0
"5",5,"Haiti",566,20.944643,0.40093821,0.00040136647,NA,14.555442,0.165408,0.53620911,0.10879803,0.019881561,0,0.053194638,0.028207038,0,0.057247505,14.7829,0,0.0284,0.0043881,0.00086124998,0.00364556,0.14671475,0.0057239998,0.96074498,0.047749419,0,0.017152922,0.0097540002,0.0021923,0.96289271,0.019159,0.0002563,0.069723003,0.052062999,0,6.2094002,0.031500001,2.2678001,5.6620998,0,6.2698002,-9,-9,0.93366969,1.2151,-9,0.001,NA,3.4734001,NA,NA,NA,NA,0.076899998,NA,0.0252,0.0022,NA,0,0.0165,0.76740003,-9,0,0,0.015858922,0,0.02,-9,-9,-9,0.0099999998,0.1054,0.00019999999,0,-9,0.0091000004,0.117633,0.00039999999,0.0017,0.00030000001,0.0167,9.9999997e-05,0,0,0,0.0051000002,0.0392,0.0031352888,0.0438,0.024344053,-9,-9,-9,-9,-9,0,0,0.0039418819,-9,0,0.03313306,0,0,0,-9,0,0,0,0.057542685,0,-9,-9,0,0,0.0017786034,0,0,NA,0,-9,-9,-9,-9,-9,-9,0,0,0,-9,0,-9,-9,-9,-9,0.0072819567,0,0.0019121522,-9,0.00019999999,0.31015557,0,7.490005,-9,NA,-9,0.115828,0,0,0,0.015,0.28492957,0,0.24913627,NA,0,NA,0.081457987,0.0036574826,-9,0,0,-9,-9,-9,0,-9,0.000141,3.8453143,-9,3.6945455,NA,-9,0.414,1.0682329,1.73839,-9,0,0,-9,0,-9,0,1.1079875,0,-9,0,NA,0.29441601,0,-9,0.0073680002,0.31748399,-9,1.6374766,0,0.66897225,-9,0,-9,-9,0,-9,-9,-9,-9,-9,-9
"6",6,"Dominican Republic",3420.7,142.94736,5.315825,27.181566,770.45892,NA,50.120495,13.613117,6.283618,5.4494224,1.9753726,5.5581775,3.3321989,6.6354928,3.2215137,134.70476,0.29792765,21.8535,18.030474,10.891509,4.0306149,24.955368,39.800499,10.362738,24.528599,10.452301,3.6669123,6.0584588,15.976538,11.434496,0.205037,0.079061396,16.008907,2.2594731,1.0073377,161.21271,4.8196998,161.713,194.4062,0.0011,53.193199,-9,-9,9.6578112,149.3826,-9,1.7397,NA,58.4151,NA,NA,NA,NA,4.1496,NA,6.8162999,0.1498,NA,3.6681001,0.63789999,24.4562,-9,0.036800001,0.021897972,-9,0.27603191,1.237,-9,-9,-9,0.086300001,2.6882,0.30230001,0.2924,0.0539,0.1566,8.9348812,0.0177,0.0241,0.0229,1.5188,0.76499999,0.071429998,4.8012762,0.0121,0.7058,3.6206,8.5015974,0.59060001,0.12849838,-9,0.012805606,-9,-9,0,-9,0.04771252,0.13470718,-9,-9,0.029060263,0.44301808,0,0.18683045,0.19771285,0.52099514,1e-06,0,0.23694307,-9,3.0847113,-9,0,0,0.13336563,0.028170999,0.026408181,NA,-9,-9,-9,-9,0,-9,0.060285226,0.01626515,0,0,0,7.5101833,-9,-9,0,0.01140468,0.00045652507,-9,0.099900343,0,0.586357,0.92128533,0.51501584,0,0,NA,1e-06,7.836113,1.0799105,1.9245631,0,2.1489999,0.24845576,0.80000001,0.13488185,NA,9.9999997e-05,NA,0,0,0.10233995,0.54098701,0.00095528003,0,-9,-9,0.018372195,-9,0.13196699,112.1036,0.0175,19.05921,NA,0.059483685,29.115999,1.250259,8.53403,0,0.1432846,1.8962494,0.00042497399,1.1267215,-9,-9,12.030031,0.0064059002,0,19.018467,NA,5.9361148,13.572254,0.018042695,0.046849001,1.918153,-9,16.673054,0,1.8298788,-9,0.003819189,-9,-9,0,0,0.01316029,-9,-9,-9,0
"7",7,"Jamaica",501,160.0098,3.3898952,4.2202477,7.5809941,2.6175766,NA,23.306108,9.4910917,2.4909906,2.8077941,6.7327809,2.7226706,5.6608248,5.5338569,4.3847575,3.9073651,3.2948999,1.9870809,0.51924378,0.0055607501,0.71848869,5.182991,0.53657901,69.682869,6.1504564,2.2702398,0.021369001,0.98816627,1.8377843,0.048803002,0.000132,0.103199,0.013919,0,141.4888,0.083899997,61.6129,1.1719,0.00077300001,39.810101,-9,-9,0.57779652,0.3572,-9,14.4279,NA,4.0342002,NA,NA,NA,NA,0.0085000005,NA,0.064199999,0.043900002,NA,0.017000001,0.069499999,0.25839999,-9,0.00079999998,0.0069984961,0.10268801,0.0015059807,0.106,-9,-9,-9,0.00019999999,0.0572,0.027000001,0.00030000001,0.0089999996,20.462299,9.2530632,3.1e-05,0,0,0.000136,0.1401,0.00019000001,0.01009,0,0.1427,2.1793001,64.516876,0.4835,48.625641,-9,-9,0,0,0,0,0.0041260049,0,0,0,0.018789569,0,0,0,0,0.0800393,0,0.053540301,0.030574501,0,0,0,0,0,0.00085030001,0.0062239999,0.00088220002,NA,0,0,0,0,0,-9,0,0,0.11732334,0,0,0.27617159,3.3e-05,0,0.0035969999,0,0.0035308918,-9,0.00044865737,0,0.0047360002,0,0.004399104,0,0.84899998,NA,0,0.016545,4.9499999e-05,0.0084060002,0,0.0099999998,0,0.116226,0,NA,0.027669966,NA,0.00012320001,0.000979,0.107365,0.79207921,0,0,0,63.518002,0.00087486638,0,0.006296,28.644075,0.00060000003,0.64934999,NA,0.033632498,1.9349999,33.620071,1.02746,-9,0.41678041,0.72433203,0,0,0,0,1.1879332,0.00082769175,0,0.245588,NA,0.691208,0.18468212,0,0.039243001,0.624053,-9,1.258655,0,3.4911685,0,-9,0,-9,0,0,-9,-9,-9,-9,0.0011022
"8",8,"Trinidad and Tobago",5623.7998,309.78156,79.291519,40.454552,14.568849,206.59422,637.72577,NA,404.32513,52.548904,149.09999,152.07101,78.889595,56.773602,64.880096,211.06194,32.802994,16.914801,21.147186,48.083916,6.5903354,59.580544,8.1883163,176.34256,18.709286,274.90671,100.78368,5.7871518,68.629646,193.9613,0.028238,0.047311001,62.689808,233.37534,0.075388022,518.3468,0.4605,372.25381,76.031601,0.0017,353.80161,-9,-9,0.10043251,1010.4971,-9,124.4539,NA,80.003403,NA,NA,NA,NA,0.00069999998,NA,0.0568,0.00030000001,NA,11.453,0,42.559898,-9,0,0.00060855068,0.0040348778,0.0027574894,0.017000001,-9,-9,-9,0,45.3186,0,0.00019999999,0,0.0198,0.099932998,0,0,0,0.0057999999,0,0.0043700002,0,0.024,0.018200001,0.3741,0.65938121,0.61790001,0.0024801022,-9,0,0,0,0.33663303,0,10.562196,0.0056357943,0.02853371,0,9.0337143,0,0,0.00015200769,0.015792798,0.46979761,1.3399409,0.0048377155,0.47140509,0.013413151,0,0,0,0,0,0.022298999,0.0021250604,NA,0,0,6.4003238e-05,-9,0,-9,0.92832911,0,0,0,0,9.0437241,0.0086331787,0,0,0,0.87241358,0.065498248,0.017625736,0,18.101236,0,0.3177101,0,0,NA,0.072767548,16.866686,0,0.101965,0,0.059999999,0,0,0.04103547,NA,0.0034723331,NA,0.0022730902,0,1.8638707,0,0,0,-9,-9,0,0,0.00030000001,104.85589,-9,35.460911,NA,0.78647119,413.01801,57.25845,147.1237,-9,0.084171094,1.1735411,0,0,0,0,0.44523549,0,0,0,NA,0.21352699,0.41021657,0,0,20.978819,-9,8.8683071,0,0.19375613,0,-9,0,-9,0,0,0,-9,-9,-9,0
"9",9,"Barbados",33.900002,8.348835,4.3355894,0.0098578269,1.7040883,4.4203939,13.957318,82.156929,NA,7.0307779,11.989408,30.894632,19.134893,14.238653,14.728963,0,2.5982873,0.0131,0.068350106,0.58282059,0.068701759,0.19437405,0.124141,3.302551,23.791142,8.8235865,1.5337456,0,0.038695801,1.4156263,1.6e-05,0.019863799,0.097424999,0,0.0013702788,20.2185,0.025699999,1.7313,0.0272,0,14.9163,-9,-9,1.3926339,4.7930999,-9,0.079800002,NA,2.9416001,NA,NA,NA,NA,0.18080001,NA,0.0014,9.9999997e-05,NA,0.62949997,0.00050000002,1.7499,-9,0,0.0045885514,0,0.010292724,0.026000001,-9,0.010647395,-9,0,0.6239,0,0.0091000004,0,0.014,0.040954001,0,0,0,0,0.013,0,0,0,0.0015,0.61659998,0.018869262,1.5685,0,-9,0,0,0.00025303877,0.00372225,0,0,0.00017725,0.0041176537,0,0,0,0,0.036520317,0.17045996,0.0080921436,0,0,0.0126182,0.0032135923,0.012271154,0,0,0,0,0,0,NA,0,0,0,0,0,-9,0,0,0,0.00050200173,0,0.42866158,0.15072,0,0,0.058715612,0,0.0027678269,0.00078908505,0.0014111827,0.016163001,0,0.00096128567,0,0,NA,0.00034505286,0.36324701,0,0.153771,0.00010225961,0.0049999999,0,0,0.045968708,NA,0,NA,0,0.00031208113,0,0.67562193,0,1.3634615e-05,0,-9,0,0.015060052,0.012282,2.4502623,0.00061975524,1.6436363,NA,0.001131673,0.075000003,0.056050673,0.19602001,0,0.025838679,0,0,0,-9,0,0.1484129,0.0010928902,0,0,NA,0.31555,0,0,0.0086660003,0.049812999,-9,1.2060227,0,0.62970465,0,0,0,-9,0,0,0,-9,-9,-9,0
"10",10,"Dominica",2.9000001,0.38498241,0.17238484,0,0.017853994,0.0064561078,11.137415,8.227562,3.2235453,NA,1.0754756,5.7684598,0.89386928,11.469322,5.0647693,0,0,0.00050000002,0.017400339,0.0091465302,0.12027599,0.064110741,0,1.063634,0.24319908,10.674995,0.23031563,0,0.031739399,0.0168729,0.0053400001,0.0349393,0,0.043567002,0.0038390486,32.434502,0.00030000001,0.070799999,3.1335001,0,4.5093999,-9,-9,0.14234188,0.048099998,-9,0.0011,NA,0.14569999,NA,NA,NA,NA,0.4267,NA,0.00039999999,0.0078999996,NA,1.0297,0,0.2247,-9,0,0.012946414,0.063267753,0,0.495,-9,-9,-9,0,0,0.020300001,0,0.0197,0,0.007278,0,0,0,0,0.0495,0.0087799998,0,0.0207,0,0.076700002,0,0.00079999998,0,-9,-9,-9,-9,-9,-9,0.0010554647,0,-9,-9,0.0166626,0,-9,-9,-9,0,0,0,0,0,0,-9,-9,-9,0,0,0.085849464,NA,0,-9,0,-9,0,-9,-9,0,0.00047248937,0,0,0.053311586,0,0,0,0,0.0090646697,-9,0,0,0,0.0046113133,0,0,0,NA,0,0.495386,0,19.25639,-9,0.15000001,0,0,2.3637984,NA,0.0025801577,NA,0,0.0033547943,-9,0,0,-9,0.93112105,0.035799999,0.0034994655,-9,0.0073810001,1.1996353,0.025,0.25454545,NA,0,0.89899999,46.860195,0.82542998,-9,0.040053409,0,-9,1.2231427,0,-9,0.17804386,-9,-9,0,NA,0.036827002,0,-9,0,0.076632999,-9,0.30976805,0,0.011065354,0,-9,-9,-9,0,0,-9,-9,-9,-9,-9
