"","code","country","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Bavaria","Germany","German Federal Republic","German Democratic Republic","Baden","Wuerttemburg","Poland","Austria-Hungary","Austria","Hungary","Czechoslovakia","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Zanzibar","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","Korea","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Republic of Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"1",1,"United States of America",NA,211108.89,2516.9099,382.47,890.22998,6016.4858,2287.8005,1776.28,611.77069,74.800003,83.160004,166.75999,64.019997,194.2,187.33,143342.14,262.67999,4251.1787,2102.8892,2718.542,636.75433,4576.915,1258.8954,6777.4346,9351.0088,197.23,73.672943,2738.8123,2689.8413,16341.741,346.35995,349.15964,6169.4922,4292.1494,530.53003,42728.621,8400.7256,32513.014,19258.738,794.99847,24761.906,-9,-9,8725.5332,8871.5576,-9,978.17749,NA,42440.805,NA,NA,NA,NA,1664.54,NA,3078.9092,1105.183,NA,1269.8137,288.05029,13461.863,-9,222.4106,31.353758,33.922375,41.098942,372.05997,-9,56.540001,NA,249.3409,1138.6472,105.1265,467.70859,35.8633,1263.9885,6417.4453,156.09801,106.9997,313.8866,879.77179,284.09061,106.30623,129.76096,197.9863,1738.2313,4431.2607,3431.5952,2487.6736,783.2113,-9,4.0700002,6.27,606.76001,23.32,47.630001,108.3389,127.16,99.330002,142.12,134.93874,71.279999,48.3069,74.690002,43.23,318.56,20.578012,132,2453.8799,148.72,27.5,66.330002,151.8,77.769997,89.719803,340.45627,176.88,NA,9.9653578,12.87,22,52.580002,152.83972,8.8000002,1705.33,65.100998,58.090961,138.15733,50.27,5697.9668,126.8,3.8,26.799999,12.1,65.072441,0,73.653473,10.34,1015.6561,1420.4929,430.98648,478.60999,104.03,NA,112.6544,6257.6753,1643.1801,1584.2239,246.73,1038.6592,554.71552,5916.6001,8589.2402,NA,280.82999,NA,2348.28,539.77002,1622.6469,13113.32,570.43048,459.25,124.08,12,97.519997,59.290001,1105.842,75622.125,43.557098,23023.301,NA,0,33796.695,69328.531,11172.885,3.2,2188.45,376.70831,8.3599997,200.6514,19.360001,23.195505,9782.082,25.507448,7.3699999,987,NA,16424.209,30352.93,52.91,8403.5254,4066.3425,-9,20667.563,48.18,3106.9731,10.01,6.27,1.3,0,35.860001,11.44,3.7,-9,0,-9,20.24
"2",2,"Canada",307823.09,NA,55.763584,498.59808,30.087534,192.53177,124.69431,194.87273,60.081097,5.940208,7.185638,13.167692,10.309752,62.625645,9.0453186,8113.8398,9.8069105,145.9921,37.065933,62.348133,24.810673,90.923363,27.585197,486.42184,447.58499,23.68881,2.7962456,153.1322,284.36343,1312.7816,23.805658,6.7661009,502.99103,185.22417,23.520832,9804.751,457.70901,2750.8818,1628.3005,75.2873,2323.4661,-9,-9,805.63251,886.8476,-9,115.6254,NA,3493.6128,NA,NA,NA,NA,218.7812,NA,369.64169,114.1934,NA,226.9088,30.0851,1688.1313,-9,13.8573,5.4072018,1.3764272,36.044682,31.809456,-9,5.2021708,NA,41.403999,120.377,10.5919,76.3517,3.7953,258.86292,900.97028,14.4905,19.566401,16.679701,98.7201,29.7283,10.84755,14.29479,25.6756,356.7883,461.28571,1724.3778,301.90451,175.04605,-9,0.066106871,0.073213533,1.4849942,0.62028998,10.507182,15.057796,15.6581,4.358047,6.2385988,7.2685518,7.8222609,4.8448038,4.8736882,4.9291081,106.49393,5.7110424,9.4010305,218.53465,16.957319,0.24665231,11.527517,16.495283,19.511795,7.7454162,42.862713,36.692314,NA,2.5877736,1.0472736,1.8555161,2.6902447,6.6544104,0.97435528,59.002945,12.348,14.711487,2.7256396,4.9983048,546.12207,11.519645,0.35984817,12.002584,3.0754642,4.9623814,0.7814219,2.6780438,1.6228929,169.80177,272.49704,85.821129,65.061218,77.709999,NA,276.87604,674.6524,141.3504,101.90697,46.926575,28.428942,39.21368,369.10001,526.12384,NA,26.813421,NA,87.206543,30.15275,84.50103,765.35242,42.145477,6.9474874,19.017794,0.2,32.16,4.6168628,138.50887,9104.2637,9.8521004,1235.4868,NA,16.837513,3091.282,9565.2695,1563.0244,0.043263957,386.01544,106.52323,0.1371858,214.96059,6.1196427,9.88834,514.13196,2.5854616,0.8769576,178.60001,NA,656.21057,914.89233,16.934294,241.05164,666.51093,-9,1848.3074,6.8928533,449.21634,0.52495182,0.11938033,0.09195371,-9,3.5152681,0.14818317,0.025370432,-9,-9,-9,0.39727041
"3",3,"Bahamas",475.39999,22.418976,NA,0,0.068901651,10.784959,1.926808,5.197331,0.1788,0.14247161,0.27426559,0.13155998,0.048621316,0.27669895,0.025926588,0.3243207,0.68201822,37.867401,0.22242001,0.00242894,0.046512641,0.12995,0,0.003147,13.242,0.021434426,0.023967199,0.368929,0.00057427824,2.2597113,0.031212,0,0.133139,2.4730539,0.032262601,76.697304,0.003,0.3423,1.4091001,0.0015,45.7826,-9,-9,69.218613,535.59198,-9,0.4515,NA,261.96271,NA,NA,NA,NA,323.9288,NA,0.0060999999,0.0024000001,NA,0.38749999,0,43.603401,-9,0.71429998,0,3.4837005e-05,0.011053648,7.0299282,-9,-9,NA,0.023399999,1.1306,0.0093999999,0.41600001,0.0167,0.3432,1.032125,0,0.0031999999,19.683201,0.87110001,0.080600001,0.00611,0.062772386,0,0.026799999,0.85549998,3.2719223,0.86180001,1.3514774,-9,-9,-9,-9,0,0,0.0059209918,0,-9,0,0.013417293,0,-9,0,0,0,0,0,1.0426869,0,-9,-9,0,0,0.00019029999,0.098314002,0.0018271637,NA,-9,-9,0,-9,-9,-9,0,-9,0,0,0,3.2236738,-9,-9,-9,-9,0.03510939,-9,0.17723124,0,0.30610901,0.15128756,0.018557128,0,-9,NA,0,1.432237,0,0,0,0.0061590099,-9,0.1,0.021734284,NA,0,NA,0,0.095702253,-9,0.40886185,0,0,0.020653656,0.1,0,-9,0.203135,0.25594503,0.0018,0.70181817,NA,0,0.18700001,85.451614,9.1465616,-9,0.31194842,11.312807,-9,0,0.049790479,-9,0.13481337,-9,-9,0,NA,0.66426206,59.024265,0,0,0,-9,3.3524172,0,0.10224688,0,0,-9,-9,0,0,-9,-9,-9,-9,0.74296802
"4",4,"Cuba",0.2,610.57275,0.57678092,NA,12.540613,33.364212,2.006042,0.51984149,0.25903001,0,0.058644712,0.16968425,0.0090369051,-9,0.0004614495,47.743191,56.710163,2.6410999,10.114296,0.285721,0.97805297,0.88427001,19.971497,3.9663889,30.805,58.791645,0.076704144,0.74727303,0.59270573,34.754761,6.2953968,0.028300799,1.91819,2.6208539,0.432307,12.9411,0.059599999,616.43347,4.3037,0.085100003,35.964199,-9,-9,22.695148,167.5685,-9,23.400801,NA,16.9111,NA,NA,NA,NA,0.51190001,NA,1.9946001,0.090800002,NA,1.6260999,0.52609998,19.7628,-9,0.1058,0.01573112,0.010656611,0.057972036,0.49286401,-9,-9,NA,0.0098000001,3.7521999,2.9130001,11.2308,0.0131,0.68040001,46.613945,0.34119999,0.1023,0.0638,1.4132,11.6428,0.23052,0,0.0026,0.4774,2.5809,0.68632483,1.6957,0.083968401,-9,-9,7.5247784,-9,0.068687797,0,0.78162062,0,0.054028861,0,0.030813232,0.0072056805,0,0,0,39.951027,0,0,0.29169834,0.0038745699,0,0,0,0,0,-9,0.0017108193,NA,0,0,0,-9,0.00028050441,-9,0,0,0,0,-9,3.6694801,-9,-9,-9,-9,0.0916209,0,0.15765798,0,2.3055079,2.3023362,0.28428316,0.7041477,0,NA,3.511338,1.064883,0,0,0,2.4023855,0.055289138,0,0.45534921,NA,0.0089253439,NA,0.35611308,2.3213539,0.93830568,1.6354474,0.06206242,-9,-9,-9,0,-9,34.421772,547.11456,0.0149,4.7490907,NA,0,3.2260001,18.486212,1.6648713,-9,1.5796902,-9,-9,0,-9,-9,0.86168152,0,-9,0,NA,0.55394089,3.2006888,0,0.77260703,0.011826,-9,7.3718586,0,0.877689,-9,-9,-9,-9,0,0,-9,-9,-9,-9,0
"5",5,"Haiti",508.5,19.147541,0.32346499,0.0003238105,NA,64.689392,0.081460997,0.34964803,0.087774999,0.01603985,0,0.042915847,0.022756595,0,0.046185575,13.080372,0,0.0163,0.0137975,0.019017641,0.00099719001,0.0078800004,0.0019340001,0.42270201,0.0060000001,0,0.020029886,0,0.027124509,0.36159089,0.0022090001,0,0.074363999,0.018888,0,5.2212,0.081100002,0.93290001,8.4456997,0,7.4752998,-9,-9,2.5061569,2.7058001,-9,0.0017,NA,2.2952001,NA,NA,NA,NA,0.0033,NA,0.1331,0.0013,NA,0.014,0.00039999999,0.74239999,-9,0,0,0,0,0.00025300001,-9,-9,NA,0.00050000002,0.00030000001,0.00019999999,0,-9,0.0125,0.014444,0.00050000002,0.00019999999,0.00019999999,0.0107,0,0,0,0,0.0093,0.057,0.013621313,0.00069999998,0.000661575,-9,-9,-9,-9,-9,0,0,0.0031801923,-9,0,0,0,0,0,-9,0,0.007649791,0,0.037522089,0,-9,-9,0,0,0,0,0,NA,0,-9,-9,-9,-9,-9,-9,0,0.0046067606,0,-9,0,-9,-9,-9,-9,0,0,0.026788767,-9,0,0.0053099841,0,4.8840375,-9,NA,-9,0.046532001,0,0,0,0.0076218699,0,0,0.16245529,NA,0,NA,0.053116638,0.0023849492,-9,0,0,-9,-9,-9,0,-9,8.5e-05,2.2690358,-9,3.9381819,NA,-9,0.011,1.4240232,0.92312831,-9,0,0,-9,0,-9,0,1.9780723,0,-9,0,NA,0.15971445,0,-9,0.02141,0.0044069998,-9,1.1239239,0,0.16016729,-9,0,-9,-9,0,-9,-9,-9,-9,-9,-9
"6",6,"Dominican Republic",4649.2002,110.74733,2.3400474,17.165321,373.87405,NA,46.293171,7.7023921,5.9892449,0.74983579,0.95667022,2.393352,0.71872944,1.0438968,1.06216,125.37079,0.04056327,15.1891,12.0933,5.3586273,5.4198432,20.234381,9.3310146,8.1050873,8.79,2.3644443,0.6499269,6.1189399,2.6562812,4.9125638,0.38667899,0.0023650001,5.0380921,2.486778,0.35840464,151.1525,2.8476,134.2621,155.1302,0.0020000001,27.1045,-9,-9,10.596441,81.123398,-9,0.76999998,NA,63.136299,NA,NA,NA,NA,12.0487,NA,11.1355,0.1058,NA,2.6024001,0.29929999,58.465698,-9,0.0060999999,0.0030015074,-9,0.024940288,0.58252001,-9,-9,NA,0.2182,1.7733999,0.1384,0.43979999,0.055199999,0.87760001,3.3539319,0.076700002,0.088699996,0.022299999,1.1322,0.366,0.02888,0,0.0018,131.20151,3.3519001,3.5969317,1.3447,0.11010258,-9,0,-9,-9,0,-9,0,0.00233057,-9,-9,0.00028457987,0.00783893,0,0.0041133398,0,0.00067660998,0.003826783,0,0.02065756,-9,0,-9,0,0,0,0,0,NA,-9,-9,-9,-9,0,-9,0,0,0,0.00024618985,0,6.3149619,-9,-9,0,0.0495492,0.0036777267,-9,0.18289195,0,0.213423,0.45961064,0.18259086,0,0.0098518999,NA,0,3.295759,3.515363,0.0022400001,0.024236519,0.6563071,0.093064703,0.69999999,0.1803693,NA,0,NA,0,0.068265013,0.0034075,0.84614897,0,0.088413604,-9,-9,0,-9,0.110104,113.90958,0.0020000001,13.677758,NA,0,87.216003,51.414436,2.6984596,0,0.049205311,1.8839594,0,0.098387003,-9,-9,3.0689199,0,0,0.54781902,NA,14.267665,20.828829,0,0.070092998,0.047995999,-9,14.896194,0,1.481894,-9,0,-9,-9,0,0,0,-9,-9,-9,0
"7",7,"Jamaica",561.5,401.73117,2.0525594,5.3966761,1.226181,11.755376,NA,19.898712,12.121655,2.5961716,1.7856113,4.1473684,1.4433815,3.793771,2.6879611,5.2770863,4.1587658,2.0125999,1.3054214,0.17476679,0.0046598399,0.58813,2.9329391,1.108565,43.692001,4.1152496,1.2727216,1.053056,1.1913891,2.3073885,0.0058320002,0,0.25993499,0.0049640001,0.001694,248.97231,0.062600002,151.21561,3.0715001,0,77.090698,-9,-9,1.0851587,1.4864,-9,2.6538999,NA,103.0297,NA,NA,NA,NA,0.028000001,NA,0.072999999,0,NA,0.0116,0.078299999,0.89899999,-9,0,0.0087088747,0.0020709641,0.018122273,0.027646,-9,-9,NA,0.0057000001,0,0.0145,0.0051000002,0.00050000002,0.0052999998,31.054239,0.000462,0.00050000002,0,0.1131,0.0495,9.9999997e-05,19.893835,0,0.21359999,1.0489,139.33231,0.092699997,12.835885,-9,-9,0,0,0,0,0,0,0,0,0.0011320065,0,0,0,0.050202899,0.084017999,0.0072673014,0,0.00078320003,0,0,0,0,0,0.0093096504,0.081803001,0,NA,0,0,0,0,0.0026720001,-9,0,0,0.018688245,9.5368287e-06,0,10.033158,0,0,0,0,1.4703812e-05,-9,0.017333444,0,0,0.010785968,0,0,0.40000001,NA,0,0.049844,0.0001375,0.0043629999,0,0.019807089,0.002538787,0.055440001,0,NA,0.018042866,NA,0,0,0.00046700001,0.039559301,0.0021378414,0,0,39.900002,0,0,0.018812999,359.08533,0,6.549655,NA,0.0319869,0.65499997,30.81805,0.98667079,-9,0.37060979,0.079208001,0,0,0,0,4.9368091,0.00056658563,0,0.129307,NA,0.40304115,1.23579,0,0.092272997,0.014802,-9,1.4359881,0,4.9616666,0,-9,0,-9,9.8999997e-05,0,-9,-9,-9,-9,0
"8",8,"Trinidad and Tobago",8822.4004,298.43033,71.794571,32.637524,13.191376,296.4339,758.08728,NA,366.09653,47.580448,135.00272,137.69283,71.430649,51.405704,58.745735,451.25385,29.7015,14.6328,16.660704,13.531992,2.5787411,51.16251,31.154268,91.263565,153.37,248.91452,83.023476,52.231541,4.9739013,119.34742,3.7999998e-05,0.0004169,0.059856001,0.0082769999,0.068260148,337.9913,0.55879998,71.372597,41.6689,0,367.6651,-9,-9,1.1865996,786.92731,-9,14.2421,NA,18.8862,NA,NA,NA,NA,0.0102,NA,0.1087,0.0092000002,NA,10.2349,0,20.4979,-9,0.00039999999,0.016121687,0.0010035868,0,0.051984001,-9,-9,NA,0,1.5307,0.00069999998,0.0037,0,0.0118,0,0.0055999998,0,0,0.0020000001,0.0013,0,0,0.0048000002,0.0046000001,0.097999997,0.24681641,0.1192,0.00085222925,-9,0,0,0,0.30480465,0,19.808828,0.0051029348,0.02583587,0,0.0016151041,0,0,0.00013763548,0.014299602,0.42537865,0.14882222,0.0043803137,0.44895393,0.012774335,0,0,0,0,0,0.0021800001,0.0019241377,NA,0,0,5.7951784e-05,-9,0,-9,0.88411647,0,0,0,0,3.2310965,0.0086331787,0,0,0,0.00012019782,0.059305441,0,0,0,0.044668868,7.663267e-05,0,0,NA,0.069301918,0.115982,0,0.013218,0,0.0028627201,0,0,0.039081112,NA,0.0033069595,NA,0.0021648319,0,0,0,0,0,-9,-9,0,0,0.023391999,10.710748,-9,57.875454,NA,0.63450146,26.372999,197.41377,38.598114,-9,0.13094582,1.9637492,0,0.069556192,0,0,1.7209673,0,0,0,NA,0.042724639,3.35744,0,0.024114,7.371623,-9,4.4495211,0,0.1664321,0,-9,0,-9,0,0,0,-9,-9,-9,0
"9",9,"Barbados",35.200001,13.180979,3.497824,0.0079530003,1.3748075,4.2349668,17.76424,53.572399,NA,5.6722217,9.6726961,24.924868,15.437461,11.48732,11.882888,0.29838499,2.0962205,0.0098000001,0.21067724,1.2305526,1.5224949,0.12545,5.9089551,0.131385,1.654,7.1186061,0.96440345,0.053265002,0.057504032,20.696026,0.00055300002,0.044100001,0.051971,0.15144201,0.0011055,35.251999,0.0076000001,1.4453,0.053599998,0.00339,2.5720999,-9,-9,1.2458431,7.6111002,-9,0.0164,NA,1.6625,NA,NA,NA,NA,0.0114,NA,0.0052,0.029300001,NA,0.016799999,0.1965,0.61629999,-9,0.3215,0,0.0043547512,0.0045260801,0.0044590002,-9,0.0085899998,NA,0.033319999,0.81989998,0.0091500003,0.0024000001,0.00050000002,0.025800001,0.030543,0,0.0024999999,1.6873,0.079000004,0.0040000002,0,0.0046000001,0,0.027899999,0.097599998,0.040175308,0.3109,0.2882441,-9,0,0,0.000165,0.003003,0,0,0.000143,0.0033219999,0,0.01214,0,0,0.0294635,0.137522,0.0065285,0.0011952799,0,0.0082280003,0.0020955,0.0098999999,0,0,0,0.01111043,0.0052200002,0,NA,0,0,0,0,0,-9,0,9.9999997e-05,0.054791287,0.000405,0,0.089695521,0.051764999,0,0,0.047370002,0.00092414621,0.002233,0,0.0011385001,0.020389,0,0.0079044346,0,0.00046499999,NA,0.000225,0.81104398,0,0.0020000001,8.2500002e-05,0.00324,0,0.042490002,0.029975001,NA,0,NA,0,0.00020350001,0,0.44055551,0.0115,1.1e-05,0,-9,0,0.01215,0,0.32478252,0.00050000002,1.53589,NA,0.00091300003,0.02,0.42239702,0.11842822,0,0.013717,0,0,0.019634999,-9,0,0.31404099,0,0,0.069200002,NA,0.097355291,1.111535,0,0.035865001,0.001925,-9,0.74543923,0,0.66759259,0,0,0,-9,0,0,0,-9,-9,-9,0
"10",10,"Dominica",3.4000001,0.2448149,0.13907494,0,0.014404069,3.0660663,12.748832,5.3649793,2.6006601,NA,0.86766154,4.653821,0.72114706,9.2531061,4.0861049,0,0,0,0.05213422,0.15915944,0.017255319,0.040029999,0,0.019718001,0.059,8.6122675,0.32655418,0,0.015161738,0.2450503,0.00152,0,0.012365,0.028790999,0.0030972296,19.273399,9.9999997e-05,0.099399999,0.0559,0.00050000002,2.7837999,-9,-9,0.040311255,0.0051000002,-9,0,NA,0.071000002,NA,NA,NA,NA,0.0014,NA,0.00039999999,0.033799998,NA,0,0,0.071800001,-9,0,0.021135939,0.069292389,0.067967668,0.424384,-9,-9,NA,0,0.0087000001,0.0020999999,0.0093,0.067000002,0.0263,0,0,0,0,0.0071,0.0043000001,0.076070003,0.0062551284,0,9.9999997e-05,0.43340001,0,0.00039999999,0.00017065367,-9,-9,-9,-9,-9,-9,0.0028292483,0,-9,-9,5.3915726e-05,0,-9,-9,-9,0,0,0,0,0,0,-9,-9,-9,2e-06,0.392304,0.069260783,NA,0,-9,0,-9,0,-9,-9,0,0,0,0,0.13584678,0,0,0,0,0.0043034088,-9,0,0,0,0.0091539724,0.55364323,0,0,NA,0,0.0034070001,0,0,-9,0.15956935,0,0,1.5413716,NA,0.0016824538,NA,0,0.002187574,-9,0,0,-9,0.60715985,0,0,-9,0.00015599999,8.2194843,0,0.082727276,NA,0,0.19,1.2598596,0.32302865,-9,0,0,-9,0.031526919,0,-9,0.83283937,-9,-9,0,NA,0.18368927,0,-9,0,1.0798531,-9,0.37201381,0,0.02619691,0,-9,-9,-9,0,0,-9,-9,-9,-9,-9
