"","code","country","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Bavaria","Germany","German Federal Republic","German Democratic Republic","Baden","Wuerttemburg","Poland","Austria-Hungary","Austria","Hungary","Czechoslovakia","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Zanzibar","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","Korea","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Republic of Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"1",1,"United States of America",NA,217217.73,3546.0701,407.54999,1339.14,6724.9517,1875.095,2118.05,437.69,80.190002,78.209999,441.87,94.379997,158.3,183.7,159508.09,318.56,5126.8569,2887.1777,3126.4458,910.87054,6333.6948,2474.2207,10531.995,9751.6221,320.10001,125.4134,5201.7446,6429.1606,29990.273,713.66974,448.12973,10011.062,6351.2017,1070.74,34946.48,8242.3193,34823.281,21468.717,874.04187,20730.291,-9,-9,9414.4707,9936.0752,-9,1000.8407,NA,37777.438,NA,NA,NA,NA,2303.3096,NA,2516.7695,1091.8585,NA,1671.3969,287.43219,12894.047,-9,117.1936,70.829391,20.61265,103.1353,435.34799,-9,28.82,11.2,386.40839,1209.8503,113.5692,171.57941,61.8302,663.15887,9842.2881,107.0035,60.810902,153.82249,1772.98,422.8602,111.25127,180.95129,206.3381,1387.1891,4542.4204,4266.7578,2402.1594,320.02524,-9,1.54,4.73,298.98001,32.34,41.029999,118.46768,512.15997,91.849998,55.110001,237.30571,93.720001,51.369999,209.11,67.099998,1080.97,31.179232,145.64,4443.6699,267.07999,11.44,97.129997,280.06,102.85,103.84,478.7041,180.07001,NA,5.5259876,33.77,1.4299999,136.84,841.06,2.5,1420.98,74.264755,72.003609,74.139999,40.810001,6591.105,109.8,11.3,47.200001,22.1,127.6,1.3200001,102.15965,11.77,2501.271,2116.6628,896.09589,731.83002,190.43085,NA,176.3,12323.004,1810.71,4938.4561,562.42999,1918.6772,867.0752,6700.3999,12749.99,NA,440.54999,NA,3055.03,1374.45,2745.2759,12802.24,974.13702,2367.6399,43.889999,94.948196,86.239998,111.54,1322.2284,125610.38,126.39,26027.301,NA,2.0899999,40588.738,69026.516,19135.633,3.5999999,2089.5601,534.09637,10.78,168.09062,31.24,31.129999,10885.447,129.7565,13.31,3766.9114,NA,17526.143,35632.785,136.62,6451.8657,9415.9971,-9,23602.307,210.87,3214.085,20.68,5.7199998,9.3000002,0.5,48.400002,22.66,2.4000001,-9,0,-9,21.120001
"2",2,"Canada",280387.19,NA,166.66698,417.0867,51.269878,212.02069,91.716789,319.10501,43.557495,5.1477375,5.836194,39.534592,12.190952,19.458435,8.5659866,9468.2334,7.128099,103.8858,51.560097,53.130562,37.588341,115.41125,61.744308,823.4422,484.58905,31.364033,4.3185892,265.17596,775.57593,2984.0615,62.728359,16.680252,725.25024,383.01022,122.93694,12537.139,298.4324,3399.8547,2125.8708,38.8232,2176.2856,-9,-9,919.96173,1090.0732,-9,302.1395,NA,3853.8247,NA,NA,NA,NA,151.22861,NA,311.61649,98.184502,NA,123.833,39.964901,1820.3936,-9,127.2342,12.453363,1.5977374,15.536932,98.385002,-9,5.1301956,-9,11.8748,84.789803,11.1081,39.404202,5.0358,123.2808,1217.6658,10.4166,70.299698,15.3904,160.20488,52.3284,21.378469,18.319984,15.2817,419.92761,418.85431,2483.8049,250.9133,66.771477,-9,0.053376574,0.071100049,5.075038,0.84731007,9.852788,27.626192,16.373178,7.4910274,15.669186,18.779314,11.122333,32.933334,15.847054,11.383902,191.61717,8.2701349,31.902109,239.30461,21.366131,0.13817789,7.3074274,20.018147,14.959126,12.531439,85.588684,56.419193,NA,1.9514143,1.3131516,2.4929526,3.8311071,191.66422,2.5718248,207.95551,10.337337,21.936705,6.299284,3.8593259,713.86963,11.519937,0.082183547,3.6501126,1.5525695,90.918114,0.14368553,17.276531,1.1375561,218.1613,329.67673,101.40238,264.46774,221.48912,NA,146,915.31702,251.57915,446.21582,64.508743,57.616798,75.937462,398.39999,1047.0712,NA,21.661484,NA,103.74692,70.789627,159.92406,1216.4022,112.77405,107.76269,9.5924854,0.63069999,7.0218911,7.2681713,217.34975,16379.283,28.891451,1252.0284,NA,11.823636,4350.9302,10946.4,2072.2073,1.5740076,589.5083,506.05548,2.9532666,278.73727,5.2007446,5.8992476,923.36865,4.1568866,2.9850173,349.31509,NA,891.69232,1053.1572,12.90923,451.07474,1108.4161,-9,1754.5221,43.390095,377.90186,1.8660775,0.08327654,0.060255107,-9,4.4845085,4.9409213,1.2580013,-9,-9,-9,0.60045874
"3",3,"Bahamas",815.29999,58.857006,NA,0,0.10846348,315.74786,11.80189,9.1660318,0.28146309,0.22427571,0.43174294,0.20709887,0.076538615,0.43557349,0.04081307,138.45461,1.0736183,102.7131,16.103954,8.7335434,0,5.7998362,0,0.060139999,1.0293944,0.033741608,0.00032720328,205.33307,0,58.056274,0.000178,0,0.039519139,8.0542936,0.050787088,3.6884,0.00030000001,0.47459999,15.5784,0.0044,14.6026,-9,-9,67.554642,0.52960002,-9,0.1539,NA,354.6601,NA,NA,NA,NA,0.025699999,NA,0.0187,0,NA,0.0034,0.00030000001,3.8799,-9,0,0.084599808,0.053316005,0.012599532,0.057999998,-9,-9,-9,0,0.51660001,0,0.1432,0.041200001,0.00030000001,2.5797687,0,0.1266,0,0.45422101,0.070600003,0.01354271,0,0,0.0131,0.108,1.2526088,0.1569,0.0012277038,-9,-9,-9,-9,0,0,0.013338,0,-9,0,0.010605153,0,-9,0,0,0,0,0,1.8388863,0,-9,-9,0,0,0,0.001293,0.0028762815,NA,-9,-9,0,-9,-9,-9,0,-9,0,0,0,27.068167,-9,-9,-9,-9,0,-9,0.062145915,0,0.128438,0.025529003,0.0016403521,0,-9,NA,0,1.534111,0,0.0019499999,0,0.0028498699,-9,0.1,0.038330659,NA,0,NA,0,0.16878083,-9,0.72107017,0.047505852,0,0.03642486,0,0.0011110803,-9,0.16035999,0.45643193,0.0045719999,2.5654545,NA,0,1.114733,0.35089752,0.562415,-9,0.040999457,0,-9,1.6753793,0.078379095,-9,6.5097589,-9,-9,0,NA,2.085237,411.367,0,0.0111738,17.128157,-9,2.0751317,0,0.060767196,0,0,-9,-9,0,0,-9,-9,-9,-9,1.1695641
"4",4,"Cuba",0.30000001,696.82776,0.907956,NA,19.741161,26.359604,4.9123392,0.81832314,0.4077594,0,0.092317231,0.26711327,0.0142257,-9,0.00072640378,19.552773,89.271912,1.4497,10.354203,0.12824,3.5616291,0.44482648,10.060316,7.334043,226.07283,92.548531,0.64962095,3.11025,1.488058,80.758972,1.519394,0.73685259,6.8768778,11.930078,0.68052828,19.2239,0.1719,113.3458,8.4566002,0.00019999999,11.6675,-9,-9,31.647512,165.0811,-9,22.2421,NA,23.3836,NA,NA,NA,NA,0.93870002,NA,1.9921,0.0557,NA,1.1976,1.3078001,34.194,-9,0.2253,0.087498657,0.061016236,0.11356486,0.66299999,-9,-9,-9,0.050000001,3.9033,5.8297,0.62900001,0.1107,0.2376,54.282295,0.42919999,0,0.0011,13.024817,0.5456,0.16521078,0.21780273,0.0031000001,0.022600001,0.96100003,1.5400176,5.1210999,0.078521423,-9,-9,11.845343,-9,0.10812684,0,0.30311501,0,0.08505106,0,0.019576235,0.011343026,0,0,0,62.890041,12.117379,0,0.51444024,0.0060992641,0,0,0,0,0,-9,0.0026931346,NA,0,0,0,-9,0.017579831,-9,0,0,0,0,-9,10.620606,-9,-9,-9,-9,0.12053087,0,0.2237585,0,24.155548,1.7353001,4.0657344,1.2418373,0,NA,0,1.697746,0,0.30536699,0,3.297343,0.08309859,0,0.80305547,NA,0.014050082,NA,0.62804228,3.6542249,1.3715149,2.8842807,0.038697008,-9,-9,-9,0.053331856,-9,0.70116699,807.36627,0.031496,4.1136365,NA,0,8.7542086,13.291674,1.088728,-9,0.8443138,-9,-9,9.0005514e-09,-9,-9,1.3419595,0.063481539,-9,0,NA,0.83847702,4.9592943,0,2.3914144,1.08289,-9,4.7109747,0,0.89279711,-9,-9,-9,-9,0,0,-9,-9,-9,-9,0
"5",5,"Haiti",565.09998,27.830383,0.50919157,0.00050973543,NA,18.596598,0.020097001,0.61664051,0.13817351,0.025249584,0,0.067557193,0.035822939,0,0.07270433,15.603511,0,0.0055999998,0.0136816,0.079244003,0.01193841,0.24417485,0.0090150004,0.077892996,0.072568603,0,0,0.0021200001,0.0160721,0.7991423,0.00046000001,0,0.16460009,0.081450999,0,4.0998001,0.2471,0.83880001,2.9474001,0,9.3703003,-9,-9,2.9511211,5.6849999,-9,0.079599999,NA,10.0409,NA,NA,NA,NA,0.066399999,NA,0.034499999,0.0022,NA,0.00079999998,0.0012000001,0.51090002,-9,0,2.4062781e-05,1.8104882e-05,0,0.012,-9,-9,-9,0.0013,0.0078999996,0,0,-9,0.00069999998,0.050646529,0.00019999999,0.0016,9.9999997e-05,0.010534,0.00019999999,0.053893272,0,0,0.0054000001,0.053399999,0.024812384,0.070600003,0.076496467,-9,-9,-9,-9,-9,0,0,0.0050061899,-9,0,0,0,0,0,-9,0,0,0,0.06617409,0,-9,-9,0,0,0.0022588263,0,0,NA,0,-9,-9,-9,-9,-9,-9,0,0.0013409134,0,-9,0.021477463,-9,-9,-9,-9,0.0092480853,0,0.00036349869,-9,0,0.006399055,0,8.6135063,-9,NA,-9,0.056028001,0,0,0,0.01393694,0.035492957,0,0.28650671,NA,0,NA,0.093676686,0.0042061047,-9,0,0,-9,-9,-9,0,-9,0.0023739999,7.9463892,-9,5.8190908,NA,-9,1.9926,1.3048892,1.311412,-9,0,0,-9,0,-9,0,4.8582745,0.076055706,-9,0,NA,1.617842,0,-9,0.01276,0.39678499,-9,1.6571984,0,0.50124872,-9,0,-9,-9,0,-9,-9,-9,-9,-9,-9
"6",6,"Dominican Republic",3782.7,153.62242,3.0831394,32.096989,1280.3744,NA,54.755352,16.709419,6.7343383,3.7103312,2.2869756,4.1846404,1.7969959,3.0773485,3.056777,138.28311,0.087908477,39.492298,42.139034,12.943246,5.7262783,26.83687,22.676546,21.32209,30.878492,9.4104223,4.9616446,67.54689,23.603357,16.302816,0.47688699,0.051726401,18.852825,3.9819319,1.5608157,188.00101,4.7245998,191.0092,233.1205,0.00060000003,34.422298,-9,-9,10.238865,164.795,-9,1.8132,NA,75.209297,NA,NA,NA,NA,0.8337,NA,2.362,0.095899999,NA,3.3722999,0.29929999,50.2355,-9,0.0077999998,0.15285206,-9,0.34407771,0.87900001,-9,-9,-9,0.1569,2.2741001,0.1529,0.4822,0.077799998,0.17209999,12.274531,0.043200001,0.0173,0.030200001,2.4469371,0.86669999,0.26869234,0.89839971,0,0.223,5.8841,11.054297,0.98210001,0.13116392,-9,0.013447098,-9,-9,0.044656895,-9,0.011540052,0,-9,-9,0.26354069,0.28606501,0,0.10343194,0.12637599,0.14249068,0,0,0.032679327,-9,3.0755146,-9,0,0,0.099135473,0.001758,0.11949363,NA,-9,-9,-9,-9,0,-9,0.0033697414,0.0041888892,0,0,0,7.1583834,-9,-9,0,0.014984032,0,-9,0.07361798,0,0.53195298,1.3447157,0.3210682,0,0,NA,0.0022126823,9.9579468,1.8166401,0.36639801,0,2.9443357,0.42197183,1.6,0.10809474,NA,0,NA,1.0313918e-06,0,0.30281088,0.70896131,0,0,-9,-9,0.023332687,-9,0.26154524,145.32692,0.00069758628,33.938381,NA,0.18021274,55.310303,1.4085176,15.345979,0,1.3459306,1.9807936,0,0.59489101,-9,-9,15.29441,0.019067729,0,12.690436,NA,3.638905,19.609844,0.74099994,6.2068877,0.93236899,-9,21.529381,0.14445107,2.1855962,-9,0,-9,-9,0,0,0,-9,-9,-9,0
"7",7,"Jamaica",372.29999,173.15132,3.6649029,3.2368104,4.6926441,2.4638469,NA,21.042101,9.7858782,2.9446306,2.3266914,6.0498128,3.0354116,4.9344311,3.7313595,2.5007191,6.6600642,0.22130001,11.713998,0.172756,0.00108175,0.74009544,4.3628249,0.96531302,38.553871,7.3911123,1.6771384,0.216931,1.1681681,0.90649241,0.006728,0,0.10217439,0.225371,0.0673365,72.592598,2.2581,66.736603,1.6557,0.001,10.1973,-9,-9,2.0019827,0.43340001,-9,10.5073,NA,3.8294001,NA,NA,NA,NA,0.0038000001,NA,0.24259999,0.0029,NA,0.034600001,0.0082,1.1273,-9,0.0273,0,0.019516494,0.0001211569,0.052999999,-9,-9,-9,0.0416,0.19230001,0.00060000003,0.0074999998,0.029300001,0.0015,54.894409,0,0,0,0.027365999,0.072700001,0.00057690998,7.994966,0,0.095299996,3.1696999,102.37323,0.29730001,29.310352,-9,-9,0,0,0,0,0,0,0,0,0.018901957,0.52553493,0,0,0,0.0171523,0.0027234927,0,0.049465898,0,0.00059950002,0,0,0,0.029987101,0.0037,0.058848899,NA,0,0,0,0,0,-9,0,0.0099989995,0.034849502,0.00033000001,0.00054560002,0.21498808,0,0,0.010407,0,0,-9,0.0003164261,0,0.002844,0,0.00025700001,0,1.8884928,NA,0,0.0064559998,0,0,0,0.0091364402,0.070140846,0.018429,0,NA,0.031820461,NA,0,0,0.0057450002,15.272226,0.029278999,0,0,14.3773,0.0011110803,0,0.01248,4.7255898,0,0.89088601,NA,0.2469742,3.2704949,18.903955,0.64364499,-9,0.00027610001,0.015667999,0,0.023836769,0,0,1.2048786,0.01509603,0,0.216802,NA,3.3445921,0.33264619,0,0.17895681,0.50094998,-9,1.2908959,0,4.0761971,0,-9,0,-9,0.0040777,0,-9,-9,-9,-9,0
"8",8,"Trinidad and Tobago",7020.6001,489.62567,103.87189,51.377281,19.085192,327.29147,721.03143,NA,529.66595,68.839066,195.32098,199.21303,103.34537,74.373413,84.992928,200.68588,42.971924,12.4482,13.894216,15.137962,9.3632174,162.43909,7.620079,374.37308,17.361469,360.12781,120.78558,29.521967,25.886503,435.60013,0.0067019998,0.0087911999,306.62042,509.17795,0.09875831,457.5791,0.31240001,105.0046,86.640099,0.00030000001,335.23792,-9,-9,0.44326609,951.00122,-9,44.5172,NA,88.217697,NA,NA,NA,NA,0.0012000001,NA,0.043000001,0.00079999998,NA,0.0015,0.001,123.1117,-9,0,0,0.048243988,0,0.0089999996,-9,-9,-9,0.00030000001,2.2604001,0.00019999999,0.00019999999,0,0.0013,0.12688404,0,0,0,0.020638,0,0.00030049999,0,0,0.0276,0.176,5.1245928,7.9004002,0.0033609367,-9,0,0,0,0.44098926,0,8.3654528,0.0073828907,0.037379161,0,22.230606,0,0,0.00019913007,0.020688565,0.61543489,4.4365339,0.0063374075,0.61754066,0.017571228,0,0,0,0,0,0.000764,0.0027838291,NA,0,0,8.3844243e-05,-9,0,-9,1.2161112,0,0,0,0,0.53148651,0.0086331787,0,0,0,1.1428617,0.085802704,0.00016743217,0,20.841099,0.020864146,0.00047715523,0,0,NA,0.095325492,1.5583301,0,0.02431,0,0.00041872001,0,0,0.053756464,NA,0.0045487564,NA,0.0029777482,0,0,0,0,0,-9,-9,0,0,0.012153,109.22342,-9,127.12818,NA,0.99881846,273.30331,62.636566,79.9729,-9,0.11026414,0.02888177,0,0,0,0,1.336013,0,0,0,NA,0.22349,0.79787093,0,0.001617,27.668289,-9,6.0353236,0,0.36813465,0,-9,0,-9,0,0,0,-9,-9,-9,0
"9",9,"Barbados",44.5,10.357789,5.5061984,0.01251944,2.1641922,2.8519161,13.561011,94.480469,NA,8.9290876,15.226548,39.236183,24.301315,18.08309,18.705784,0,3.2998247,0.0099999998,7.0341806,0.056497999,0.024229519,0.10723801,0.084344998,6.6846228,21.172274,11.205955,1.7494097,0.011005,0.90829748,84.43116,0.001092,0.0020349999,0.070883252,0.017028,0.0017402541,15.804,0.0104,2.0862,0.099100001,0,9.6632996,-9,-9,1.2153651,0.0243,-9,0.0217,NA,2.9892001,NA,NA,NA,NA,0.085500002,NA,0.0115,0.0115,NA,0.86159998,0.1892,1.4089,-9,0,0.016817123,0,0.011974392,0.098999999,-9,0.013522191,-9,0,0.33759999,0,0,0,0.0099999998,0.12402975,0,0,0,0.001321,0.0186,0,0,0.0403,0.0583,0.0801,0.097692475,0.58670002,0,-9,0,0,0.00029099459,0.0047272574,0,0,0.00022510749,0.00522942,0,8.2565923e-05,0,0,0.046380803,0.21648414,0.010277023,0,0,0.01451093,0.0036956312,0.015584365,0,0,0,0,0.053288002,0,NA,0,0,0,0,0,-9,0,0,0.014298033,0.00063754222,0,0.32095975,0.183705,0,0,0.074568823,0,0.0035151402,0.00023054119,0.001792202,0.015975,0.081305638,0.030244516,0,0,NA,0.00039681079,1.337801,0,4.4613528,0.0001298697,4.7009999e-05,0,0,0.052864015,NA,0,NA,0,0.0003588933,0,0.77696526,0,1.7315961e-05,0,-9,0,0.019126266,0.0186,4.0567241,0.00047925339,2.9300001,NA,0.0014372248,0.71724403,0.11683752,0.121829,0,0.032815121,3.7113075,0,0,-9,0,1.4826194,0,0,0,NA,0.70843297,0,0,0,0.16194201,-9,1.7410911,0,0.73701465,0,0,0,-9,0,0,0,-9,-9,-9,0
"10",10,"Dominica",1.6,0.15507574,0.21892874,0,0.022674572,0.0021649892,8.9318476,9.4616966,4.0939026,NA,1.3658539,7.3259439,1.135214,14.566039,6.4322572,0,0,0.0121,0.034886479,0.25387099,0.0026938799,0.021288671,0,0.052232001,0.23565078,13.557244,0.27283385,0.023043999,0.0019777999,0.043004502,0.007303,0.0103378,0.00014482001,0.00321,0.0048755915,6.1904001,0.0023000001,0.1771,0.63380003,0,4.2392998,-9,-9,0.020023705,0,-9,0.00079999998,NA,0.0185,NA,NA,NA,NA,0.40799999,NA,0.0014,0.001,NA,0.31920001,0,0.12,-9,0,0.0058577913,0.045155749,1.708221e-05,0.898,-9,-9,-9,0,0.0294,0.0449,0,0.00089999998,0.00030000001,0.0026134299,0.454,0,0,0.015465,0,0,0.0068500056,0,0,0.033199999,0,0.0074999998,0,-9,-9,-9,-9,-9,-9,0.001867,0,-9,-9,0.0052101044,0,-9,-9,-9,0,0,0,0,0,0,-9,-9,-9,0,0.205902,0.10902882,NA,0,-9,0,-9,0,-9,-9,0,0,0,0,0.032662429,0,0,0,0,0.01151213,-9,0.00089400308,0,0.005936,0.029857775,0,0,0,NA,0,0.011902,0,3.2214029,-9,0.05456306,0,0,2.7183683,NA,0.0029671814,NA,0,0.0038580135,-9,0,0,-9,1.0707892,0.0188,0.0044443212,-9,1.112676,2.5704429,0.031750001,0.18000001,NA,0,0.512721,71.388756,0.158208,-9,0.050867826,0,-9,0.38086593,0,-9,0.076107495,-9,-9,0,NA,8.3999999e-05,0,-9,0.0001012,0.219551,-9,0.35317776,0,0.001848356,0,-9,-9,-9,0,0,-9,-9,-9,-9,-9
