"","code","country","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Bavaria","Germany","German Federal Republic","German Democratic Republic","Baden","Wuerttemburg","Poland","Austria-Hungary","Austria","Hungary","Czechoslovakia","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Zanzibar","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","Korea","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Republic of Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"1",1,"United States of America",NA,5257,NA,0,23.1,121,136,154,NA,NA,NA,NA,NA,NA,NA,700,NA,72,82,52,39,62,65,299,1105.4,NA,NA,115,274,554,36,15,228,132,39,1524.3,63,271,509.48401,25.515961,666,NA,NA,331,145,NA,66,NA,NA,-9,7,NA,NA,72,NA,72,2,18,NA,NA,671,NA,1,0,NA,NA,NA,66,NA,NA,NA,47,1,2,NA,2,46,NA,NA,NA,NA,NA,NA,NA,NA,90,263,135,159,22,NA,NA,NA,NA,0.0080000004,0,0.30000001,0.40000001,3,0.2,50,13,0,55,6,64,1,15,64,12,11,0,0.30000001,41,46,14,10.6,NA,20,3.5,1,NA,69,NA,NA,NA,5,9,2,250,NA,NA,NA,NA,31,NA,NA,NA,7,6,5,33,7,NA,95,90,21,18,4,6,0,67,114,0,NA,NA,51,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,1,4,101,NA,-9,58,2619,377,NA,48,NA,1,36,0,0,45,2,0,3,-9,0,0,NA,400,179,NA,338,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2,"Canada",6153.7002,NA,NA,5.4000001,1.1,2.0999999,36.599998,16.9,NA,NA,NA,NA,NA,NA,NA,27.700001,NA,2.9000001,10.3,2.8,0.2,6.8000002,19.700001,17.1,259.20001,NA,NA,8.6999998,9.1999998,36.200001,0.40000001,0.60000002,1.8,5.5,1,630.20001,7,57.299999,69.804077,3.4959249,97.599998,NA,NA,44.799999,13.5,NA,11.3,NA,NA,-9,1.7,NA,NA,12,NA,12.5,1.7,16.299999,NA,NA,81.699997,NA,0.40000001,-9,NA,NA,NA,3.0999999,NA,NA,NA,1.9,0.30000001,0.60000002,NA,0.2,10.1,NA,NA,NA,NA,NA,NA,NA,NA,2.9000001,56.5,34.200001,20.5,0.69999999,NA,NA,NA,NA,0,0,0,0,0,0,0.2,1.1,0,0.2,0.30000001,10.3,0,0.1,11.6,0.30000001,0,0,0,1.8,6.9000001,7,5.4000001,NA,0,0,0,NA,0.1,NA,NA,NA,0.80000001,3.4000001,0.40000001,27.6,NA,NA,NA,NA,0.69999999,NA,NA,NA,0.30000001,0.1,0,0,0.1,NA,32.299999,1.1,5.4000001,0.2,0.60000002,0.1,0,6.8000002,42.799999,-9,NA,NA,11.7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14.6,-9,9.5,NA,0,1.5,234.2,44.099998,NA,3.7,NA,0,14.3,0,0,0.89999998,0,0,0,-9,0,0,NA,3.5999999,2.4000001,NA,48.200001,NA,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3,"Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",4,"Cuba",0,48.900002,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.6,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.80000001,0,42.200001,0,3.5999999,4.475841,0.2241589,13.5,NA,NA,0.40000001,34.400002,NA,1.1,NA,NA,-9,-9,NA,NA,-9,NA,0.2,-9,-9,NA,NA,4.0999999,NA,0,-9,NA,NA,NA,4.9000001,NA,NA,NA,-9,-9,-9,NA,2.4200001,-9,NA,NA,NA,NA,NA,NA,NA,NA,0,1.2,0.5,0.60000002,0,NA,NA,NA,NA,-9,0,0,-9,-9,0,0,-9,-9,-9,-9,0,0,0,-9,0,-9,-9,0,-9,-9,-9,-9,NA,-9,-9,-9,NA,0,NA,NA,NA,0,0,-9,-9,NA,NA,NA,NA,-9,NA,NA,NA,8,-9,0,-9,0,NA,0,0,-9,9.1999998,0,0,0,0,0,-9,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,-9,-9,-9,NA,-9,0,3.5,4.0999999,NA,8.1999998,NA,0,0,-9,-9,0,-9,-9,-9,-9,-9,-9,NA,0,0,NA,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",5,"Haiti",20.733999,1.073,NA,0,NA,0,0.28600001,0.003,NA,NA,NA,NA,NA,NA,NA,0.032000002,NA,0,0,0,0,0,0,0.0060000001,0.032000002,NA,NA,0,0.0020000001,0.012,0,0,0.015,0.0040000002,0,1.5930001,0.017000001,1.268,1.0380141,0.0519858,1.324,NA,NA,0.322,0.050999999,NA,0.015,NA,NA,-9,-9,NA,NA,0.55800003,NA,0.094999999,0.405,0.53600001,NA,NA,1.062,NA,0,-9,NA,NA,NA,0.0040000002,NA,NA,NA,0,0,0.64600003,NA,0.097000003,-9,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.133,0.109,0.28799999,0,NA,NA,NA,NA,-9,-9,0.003,0,-9,-9,0,-9,0,0.0020000001,-9,0,0,0,0,0,0,-9,0,0.0040000002,-9,0,0.0020000001,NA,-9,0,-9,NA,0,NA,NA,NA,0,0,-9,0.0020000001,NA,NA,NA,NA,0.014,NA,NA,NA,0.0020000001,0,0,0,-9,NA,-9,0,0,0.025,0.0020000001,0.0060000001,0,0.0040000002,-9,-9,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,0.050000001,-9,0,NA,-9,0,1.239,0.175,NA,0,NA,-9,0,-9,-9,0,0,-9,-9,-9,-9,0.018999999,NA,0,0.012,NA,0.028000001,NA,0.090000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",6,"Dominican Republic",51.560001,4.3299999,NA,0,0.089000002,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.30000001,NA,0,0,0,0,0,0,0.30000001,1.5,NA,NA,0,0,0,0,0,0,2.2,0,2.6800001,0,3.71,1.980798,0.099202201,1.05,NA,NA,0.41999999,1.1799999,NA,0.13,NA,NA,-9,0,NA,NA,0,NA,0.11,0,0,NA,NA,2.79,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.51999998,1.35,0.46000001,0,NA,NA,NA,NA,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,0,0,-9,-9,-9,-9,-9,-9,0,0,NA,-9,-9,-9,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,-9,0,0,0,0,-9,NA,NA,-9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,0,0,4.2600002,1.1,NA,0,NA,0,0,-9,-9,0,0,0,-9,-9,0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",7,"Jamaica",90.400002,32.5,NA,0,1.073,0,NA,1.9,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,3.4000001,0,0.30000001,0,0,0,22.1,NA,NA,0,0,0.2,0,0,0,0.30000001,0.1,71,0.60000002,12,3.428304,0.1716962,5.8000002,NA,NA,1.6,0.1,NA,0,NA,NA,-9,0,NA,NA,0,NA,0.30000001,0,0,NA,NA,1.8,NA,0,-9,NA,NA,NA,0.40000001,NA,NA,NA,0,0,-9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.30000001,1.8,1.3,0.80000001,0,NA,NA,NA,NA,0,0,0,-9,0,-9,0,-9,-9,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,NA,0,-9,0,NA,0,NA,NA,NA,0,0.40000001,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,0,0.69999999,9.8000002,0.69999999,NA,0.1,NA,0,0,-9,-9,0,0,0,-9,-9,0,0,NA,0,0,NA,5.5999999,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",8,"Trinidad and Tobago",80,24.5,NA,0,0.0070000002,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,0.30000001,0,0,0,0,30.4,121.7,NA,NA,0,0,0.60000002,0,0,0,0.60000002,0,79.099998,1.8,6,1.5236911,0.076309398,2.5,NA,NA,0.40000001,0.2,NA,0.40000001,NA,NA,-9,0,NA,NA,0,NA,0.2,0,0.69999999,NA,NA,1.5,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,-9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.5,1.7,0,NA,NA,NA,NA,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-9,0,0,NA,0,NA,NA,NA,0,0.60000002,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,77.900002,-9,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,-9,0,NA,0,0,5.0999999,1.1,NA,0,NA,0,0,0,0,0,-9,-9,-9,-9,0,0,NA,0,0,NA,5.8000002,NA,4.4000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",9,"Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",10,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
